angDist,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,_RAJ2000,_DEJ2000,Name,f_Name,RAJ2000,DEJ2000,SpT,T*,R*,Td1,Rd1,Tdt2,Rd2,Tau,Dist,f_Dist,IRS?,TYC,WISEA,Simbad
0.073937,J192613.23+200551.4,291.5551490,+20.0976231,0.0411,0.0391,48.0,5.687,5.493,5.607,5.173,5.575,5.627,5.613,0.130,0.030,0.014,0.038,0.024,0.023,0.021,2912119601351046384,ppdd,1,2210,BAAA,468,40,-1438,39,0.613,291.5551667,20.0976111,5 Vul,,19 26 13.24,+20 05 51.4,A0V,9360,1.97,150,17.8,,,0.26,72.88,,Y,TYC,WISEA,Simbad
0.057297,J192656.49-294436.1,291.7354091,-29.7433756,0.0397,0.0391,45.0,5.677,5.559,5.612,4.579,5.672,5.664,5.684,0.164,0.051,0.015,0.026,0.018,0.046,0.018,2921030301351064639,0000,0,0200,BAAA,366,50,-70,48,0.632,291.7354167,-29.7433611,HD 182681,,19 26 56.50,-29 44 36.1,B8.5V,9430,1.84,90,47.0,,,2.56,69.93,,N,TYC,WISEA,Simbad
0.052375,J192900.98+015701.3,292.2540933,+1.9503717,0.0430,0.0425,85.2,5.539,5.381,5.546,5.369,5.602,5.592,5.525,0.173,0.060,0.015,0.036,0.026,0.049,0.018,2919101501351049436,HHH0,0,nnn0,BAAA,102,50,-49,49,0.376,292.2540833,1.9503611,c Aql,,19 29 00.98,+01 57 01.3,A0IV,8460,1.76,300,3.2,80,45.9,0.52,61.19,,Y,TYC,WISEA,Simbad
0.083493,J192940.58-304754.6,292.4190876,-30.7985229,0.0390,0.0381,65.8,5.733,5.640,5.773,5.636,6.075,5.868,5.766,0.137,0.042,0.015,0.045,0.021,0.027,0.024,2921030301351002802,0000,0,0100,BAAA,550,50,-344,48,2.708,292.4190833,-30.7985,HD 183216,,19 29 40.58,-30 47 54.6,G2V,6110,1.03,140,4.5,,,0.37,34.34,,Y,TYC,WISEA,Simbad
1.931633,J195209.50+072737.0,298.0395941,+7.4602954,0.0424,0.0407,28.5,5.781,5.586,5.727,5.614,6.056,5.746,5.681,0.112,0.051,0.017,0.048,0.020,0.021,0.021,2974107501351028304,0h00,0,3200,BAAA,852,44,570,41,2.102,298.039125,7.4600278,HD 187897,,19 52 09.39,+07 27 36.1,:G1,5940,1.12,200,2.3,55,30.63,1.29,35.09,,Y,TYC,WISEA,Simbad
0.078711,J200035.75-725439.1,300.1489788,-72.9108821,0.0507,0.0451,108.9,4.100,3.724,4.086,4.001,3.798,3.762,3.800,0.332,0.195,0.014,0.024,0.248,0.234,0.258,3016072701351015550,00p0,1,0011,BBAA,603,60,-336,65,1.323,300.1489583,-72.9108611,eps Pav,,20 00 35.75,-72 54 39.1,A0V,9010,1.98,90,46.2,,,0.05,32.21,,Y,TYC,WISEA,Simbad
0.038238,J200300.87+281824.6,300.7536573,+28.3068400,0.0412,0.0405,95.7,5.439,5.171,5.318,5.302,5.819,5.441,5.352,0.104,0.066,0.015,0.033,0.018,0.020,0.016,3000128701351023145,hh00,1,3310,AAAA,713,44,1265,42,1.556,300.7536667,28.3068333,HD 190228,,20 03 00.88,+28 18 24.6,G5IV,5590,2.17,350,1.2,50,63.33,4.68,61.61,a,Y,TYC,WISEA,Simbad
0.061333,J200434.44+342207.8,301.1435122,+34.3688470,0.0365,0.0339,18.2,8.638,8.706,8.374,7.041,9.229,8.810,8.686,0.023,0.019,0.037,0.084,0.021,0.020,0.017,3015134801351014800,0000,0,1100,AAAA,51,30,-65,30,0.300,301.1435,34.3688333,TYC2678-2088-1,,20 04 34.44,+34 22 07.8,K0V,5440,0.81,195,8.3,,,0.52,96.53,a,N,TYC,WISEA,Simbad
0.154962,J200615.80+341427.3,301.5658458,+34.2409307,0.0378,0.0357,15.5,8.614,8.697,8.083,6.491,9.435,8.859,8.723,0.023,0.020,0.057,0.073,0.021,0.021,0.019,3015134801351004880,0000,0,0111,AAAA,-1,34,138,36,1.398,301.5658333,34.2408889,TYC2679-1864-1,,20 06 15.80,+34 14 27.2,:K6,4270,0.59,200,4.9,,,2.95,59.59,a,N,TYC,WISEA,Simbad
0.086655,J200811.94+464707.3,302.0497540,+46.7853850,0.0328,0.0313,26.1,8.126,8.159,7.946,6.967,8.476,8.248,8.181,0.022,0.020,0.018,0.058,0.023,0.024,0.021,3010146901351023920,0000,0,0100,AAAA,-26,28,8,29,0.341,302.04975,46.7853611,TYC3559-479-1,,20 08 11.94,+46 47 07.3,:F7,6280,1.16,200,2.6,,,4.21,117.17,a,N,TYC,WISEA,Simbad
0.048863,J200905.23-261327.2,302.2718233,-26.2242324,0.0360,0.0331,21.8,6.062,5.882,5.995,4.056,6.321,6.091,6.076,0.101,0.034,0.016,0.024,0.019,0.027,0.026,3016025801351000001,0000,0,1233,AAAA,285,43,47,49,0.763,302.2718333,-26.2242222,HD 191089,b,20 09 05.24,-26 13 27.2,F5V,6440,1.36,100,13.1,,,16.6,52.21,,N,TYC,WISEA,Simbad
0.045691,J201359.81-005158.0,303.4992386,-0.8661167,0.0405,0.0382,67.8,5.512,5.433,5.541,5.497,,,,0.159,0.056,0.014,0.044,,,,3040001601351064492,0h00,0,0210,BAAA,699,47,255,46,,303.49925,-0.8661111,HD 192263,,20 13 59.82,-00 51 58.0,K2.5V,5210,0.66,70,9.2,,,0.44,19.31,,Y,TYC,WISEA,Simbad
0.045368,J201416.66+151152.1,303.5694466,+15.1978111,0.0500,0.0458,79.9,4.760,4.500,4.765,4.321,4.865,4.801,4.767,0.224,0.112,0.015,0.026,0.270,0.034,0.017,3036115101351034379,0h00,0,0000,BBAA,215,55,580,58,1.199,303.5694583,15.1978056,rho Aql,,20 14 16.67,+15 11 52.1,A1V,8600,1.89,130,19.3,45,161.15,0.86,45.97,,Y,TYC,WISEA,Simbad
0.030922,J201514.61+400551.1,303.8108764,+40.0975363,0.0343,0.0331,28.6,6.934,7.058,6.818,6.239,7.359,7.124,7.066,0.053,0.020,0.018,0.063,0.024,0.021,0.016,3038139301351046251,0000,0,1000,AAAA,171,31,162,30,1.067,303.810875,40.0975278,TYC3155-807-1,,20 15 14.61,+40 05 51.1,:F9,6130,1.05,300,1.0,,,5.4,63.15,a,N,TYC,WISEA,Simbad
0.100561,J201544.98+480302.2,303.9374291,+48.0506378,0.0332,0.0313,37.4,8.032,8.089,7.811,6.917,8.668,8.185,8.092,0.023,0.020,0.019,0.056,0.023,0.040,0.021,3037148401351017424,dd00,0,1100,AAAA,164,29,22,28,1.876,303.9374167,48.0506111,TYC3576-213-1,,20 15 44.98,+48 03 02.2,:K2,5070,0.74,235,1.8,,,0.25,64.93,a,N,TYC,WISEA,Simbad
0.047031,J201815.83-425136.9,304.5659699,-42.8602599,0.0362,0.0349,152.3,6.224,6.104,6.205,5.645,6.387,6.298,6.209,0.104,0.038,0.015,0.042,0.020,0.042,0.027,3053042501351013029,0000,0,0000,AAAA,284,34,101,33,0.897,304.5659583,-42.86025,HD 192758,,20 18 15.83,-42 51 36.9,F0V,7050,1.45,170,5.8,55,55.45,7.93,62.0,a,Y,TYC,WISEA,Simbad
1.237545,J201917.65+385844.2,304.8235680,+38.9789685,0.0333,0.0317,99.4,7.332,7.442,7.155,6.080,8.086,7.615,7.477,0.026,0.019,0.017,0.068,0.021,0.020,0.013,3038139301351020331,dddd,1,0200,AAAA,125,30,194,30,1.969,304.823375,38.9792778,TYC3151-603-1,,20 19 17.61,+38 58 45.4,:K6,4420,0.62,195,0.7,,,12.66,35.7,a,N,TYC,WISEA,Simbad
0.478740,J202227.51-420258.7,305.6146437,-42.0496530,0.0426,0.0404,52.9,5.635,5.339,5.594,5.411,5.567,5.605,5.550,0.145,0.054,0.015,0.042,0.020,0.038,0.021,3053042501351046758,0000,1,1111,BAAA,295,43,-28,43,0.455,305.6145833,-42.0495278,kap01 Sgr,,20 22 27.50,-42 02 58.3,A0V,9250,1.84,75,65.1,,,0.28,66.13,,Y,TYC,WISEA,Simbad
0.017270,J203534.93-603456.3,308.8955824,-60.5823104,0.0516,0.0449,119.1,4.060,3.582,4.045,3.865,4.280,4.016,4.044,0.229,0.193,0.015,0.024,0.244,0.228,0.236,3090060601351032501,0000,0,0100,BBAA,-396,47,-405,50,2.060,308.8955833,-60.5823056,HR 7848,,20 35 34.94,-60 34 56.3,F0V,7170,1.75,140,10.7,55,69.45,1.51,27.79,,Y,TYC,WISEA,Simbad
0.111679,J203607.61+354747.3,309.0317438,+35.7964838,0.0345,0.0324,16.6,8.592,8.629,8.137,6.448,9.016,8.737,8.651,0.022,0.020,0.023,0.062,0.024,0.023,0.015,3096136301351010333,0000,0,0100,AAAA,-77,31,-30,33,0.491,309.0317083,35.7964722,TYC2698-1078-1,,20 36 07.61,+35 47 47.3,:G2,5910,0.96,190,2.1,,,15.97,118.73,a,N,TYC,WISEA,Simbad
0.103202,J203749.13+112239.7,309.4547238,+11.3777187,0.0417,0.0404,123.6,5.324,5.134,5.326,4.968,5.407,5.372,5.303,0.148,0.059,0.015,0.029,0.021,0.034,0.021,3090112101351002415,0000,0,0311,BAAA,327,51,72,51,0.134,309.4547083,11.3776944,iot Del,,20 37 49.13,+11 22 39.7,A1IV,8850,1.83,200,8.3,65,78.93,0.92,57.93,,Y,TYC,WISEA,Simbad
0.041180,J204509.75-312030.9,311.2906533,-31.3419435,0.0494,0.0455,95.2,4.449,4.008,4.313,4.140,,,,0.277,0.166,0.014,0.026,,,,3105031901351050489,0000,0,0000,BBAA,-27,55,-582,59,,311.2906667,-31.3419444,AU Mic,b,20 45 09.76,-31 20 31.0,M1Ve,3520,0.87,65,5.9,,,6.7,9.9,,N,TYC,WISEA,Simbad
0.085069,J205647.38-261747.5,314.1974529,-26.2965509,0.0507,0.0443,98.0,4.459,4.222,4.488,4.406,5.077,4.734,4.475,0.245,0.161,0.014,0.030,0.272,0.076,0.036,3150025801351010061,0000,0,1111,BBAA,-794,56,73,61,1.187,314.1974583,-26.2965278,HR 8013,,20 56 47.39,-26 17 47.5,F6V,6420,1.12,300,1.2,70,22.01,0.94,21.96,,Y,TYC,WISEA,Simbad
0.027743,J205845.44+424217.6,314.6893669,+42.7048938,0.0336,0.0318,33.6,8.207,8.236,7.797,6.639,8.610,8.320,8.230,0.023,0.019,0.021,0.071,0.020,0.027,0.021,3155142401351037685,0d00,1,0000,AAAA,24,32,15,31,0.267,314.689375,42.7048889,TYC3175-519-1,,20 58 45.45,+42 42 17.6,G0V,5850,0.94,235,1.3,,,10.18,96.27,a,N,TYC,WISEA,Simbad
0.175640,J205958.96+662505.0,314.9956967,+66.4180673,0.0363,0.0351,50.1,5.870,5.845,5.812,5.274,6.553,6.050,5.962,0.126,0.044,0.015,0.027,0.026,0.020,0.020,3154166601351015335,0000,0,0300,BAAA,-12,24,85,24,0.594,314.995625,66.4180278,TYC4259-1185-1,,20 59 58.95,+66 25 04.9,:K3,5000,0.72,75,7.5,,,19.89,23.59,a,N,TYC,WISEA,Simbad
1.987084,J210405.64+035848.5,316.0235256,+3.9801457,0.0354,0.0335,30.9,6.779,6.806,6.831,6.784,7.199,6.859,6.834,0.064,0.021,0.017,0.069,0.024,0.027,0.026,3159104501351005343,0000,0,1110,AAAA,-14,38,-91,36,1.857,316.0237083,3.9806667,HD 200565,,21 04 05.69,+03 58 50.4,:G2,5900,1.22,30,110.3,,,9.44,65.74,,Y,TYC,WISEA,Simbad
0.060227,J210443.17-770129.9,316.1798923,-77.0249885,0.0471,0.0405,138.0,3.645,2.879,3.520,3.473,,,,0.340,0.166,0.013,0.021,,,,3150077301351044929,0000,1,1242,BBAA,1216,39,-3041,38,,316.179875,-77.0249722,alf Oct,,21 04 43.17,-77 01 29.9,:G2,5910,3.69,450,1.4,40,187.774,2.95,43.53,,Y,TYC,WISEA,Simbad
0.275777,J210623.93+125145.5,316.5997181,+12.8626657,0.0359,0.0339,12.4,8.720,8.779,8.404,7.443,9.356,8.855,8.773,0.022,0.021,0.026,0.168,0.018,0.017,0.020,3167112101351057065,0000,0,1110,AAAB,165,38,16,37,1.345,316.5997917,12.8626389,TYC1112-317-1,,21 06 23.95,+12 51 45.5,:G9,5210,0.76,245,0.8,,,10.88,93.21,a,N,TYC,WISEA,Simbad
2.026984,J210756.65+072558.4,316.9860678,+7.4329092,0.0349,0.0334,35.6,6.333,6.278,6.360,6.264,6.756,6.500,6.361,0.085,0.026,0.015,0.067,0.021,0.021,0.026,3172107501351033264,0000,0,2111,AAAA,305,38,195,36,1.806,316.9855,7.4329167,HD 201219,,21 07 56.52,+07 25 58.5,:G4,5760,0.89,300,0.7,50,27.5,2.95,38.12,,Y,TYC,WISEA,Simbad
0.306659,J211118.99+482651.4,317.8291413,+48.4476286,0.0355,0.0339,34.1,8.420,8.490,8.227,7.207,9.219,8.636,8.500,0.022,0.021,0.025,0.084,0.023,0.067,0.021,3172148401351028433,0h00,0,0100,AAAA,-55,32,-7,31,0.522,317.82925,48.4475833,TYC3593-4938-1,,21 11 19.02,+48 26 51.3,:K6,4350,0.61,190,0.7,,,12.21,56.38,a,N,TYC,WISEA,Simbad
0.183079,J211303.31+130108.3,318.2638297,+13.0189747,0.0558,0.0411,102.8,8.808,8.855,8.516,7.762,9.414,8.949,8.852,0.029,0.027,0.028,0.183,0.022,0.026,0.019,3181113601351005433,0000,0,011n,AAAB,126,50,-245,46,0.983,318.263875,13.019,TYC1113-1057-1,,21 13 03.33,+13 01 08.4,:K2,5180,0.76,250,0.7,,,8.39,94.46,a,N,TYC,WISEA,Simbad
0.020033,J211457.74-204722.4,318.7405843,-20.7895611,0.0404,0.0380,29.9,6.395,6.399,6.508,6.372,6.850,6.567,6.485,0.091,0.027,0.022,0.123,0.026,0.016,0.023,3180021301351042626,0000,0,1nnn,AAAB,-96,58,-160,53,1.442,318.7405833,-20.7895556,HD 202206,,21 14 57.74,-20 47 22.4,G6V,5850,0.98,210,1.7,50,31.27,2.25,45.33,,Y,TYC,WISEA,Simbad
0.040211,J211523.94+443742.2,318.8497795,+44.6283959,0.0341,0.0323,24.6,8.337,8.353,8.210,7.595,9.144,8.557,8.451,0.023,0.019,0.023,0.103,0.022,0.017,0.016,3183143901351055657,0000,0,000n,AAAA,-46,30,-32,30,0.515,318.8497917,44.6283889,TYC3181-1403-1,,21 15 23.95,+44 37 42.2,:K4,4870,0.7,250,0.6,,,6.86,70.01,a,N,TYC,WISEA,Simbad
0.081917,J211827.48-432004.3,319.6145180,-43.3345464,0.0426,0.0406,84.6,5.299,5.026,5.220,5.179,5.627,5.325,5.260,0.135,0.071,0.014,0.034,0.020,0.031,0.024,3204044001351063726,0000,1,3200,BAAA,-607,48,562,48,2.549,319.6145,-43.3345278,HD 202628,,21 18 27.48,-43 20 04.3,G5V,5910,0.94,70,15.6,,,1.3,24.42,,N,TYC,WISEA,Simbad
0.038432,J212049.99-530204.2,320.2083015,-53.0345089,0.0350,0.0329,28.9,6.845,6.858,6.851,6.532,7.386,7.026,6.908,0.067,0.020,0.017,0.056,0.021,0.038,0.023,3205053101351034859,0000,0,0110,AAAA,131,36,-134,35,1.276,320.2082917,-53.0345,HD 202917,b,21 20 49.99,-53 02 04.2,G7V,5710,0.77,280,0.7,75,10.41,6.81,42.97,,Y,TYC,WISEA,Simbad
0.110500,J213721.15-182629.3,324.3381448,-18.4414965,0.0362,0.0353,165.0,6.192,6.066,6.185,5.927,6.377,6.253,6.178,0.097,0.037,0.015,0.048,0.021,0.033,0.021,3251018201351012567,0000,0,1000,AAAA,88,40,98,38,1.458,324.338125,-18.4414722,HD 205674,,21 37 21.15,-18 26 29.3,F3/F5IV,6620,1.26,190,3.5,50,51.77,5.08,51.81,,Y,TYC,WISEA,Simbad
0.474440,J213743.68+063706.2,324.4320077,+6.6183897,0.0364,0.0346,36.9,6.085,6.026,6.134,5.766,6.134,6.130,6.112,0.104,0.037,0.015,0.043,0.024,0.033,0.024,3250106001351059720,hh00,0,0000,AAAA,103,40,229,39,0.509,324.431875,6.6183889,3 Peg,,21 37 43.65,+06 37 06.2,A2V,8970,1.92,140,18.3,,,0.21,87.64,,Y,TYC,WISEA,Simbad
0.038344,J214029.41-740425.3,325.1225529,-74.0737046,0.0461,0.0432,97.8,5.309,5.121,5.306,5.209,5.734,5.411,5.274,0.149,0.073,0.014,0.031,0.026,0.036,0.024,3229074301351025157,0000,0,0000,BAAA,-16,43,114,45,2.530,325.1225417,-74.0736944,HD 205536,,21 40 29.41,-74 04 25.3,G9V,5560,0.86,75,11.0,,,3.08,22.02,,N,TYC,WISEA,Simbad
0.049649,J214431.49+144617.8,326.1312225,+14.7716125,0.0504,0.0461,106.7,4.506,4.294,4.558,4.488,4.793,4.598,4.559,0.221,0.133,0.015,0.029,0.035,0.036,0.038,3255115101351023636,0000,0,0100,BBAA,-33,50,-300,53,2.931,326.1312083,14.7716111,HN Peg,,21 44 31.49,+14 46 17.8,G0V,6110,0.93,350,0.6,80,12.65,0.98,17.88,,Y,TYC,WISEA,Simbad
0.074740,J214521.98-124659.9,326.3415934,-12.7833239,0.0418,0.0393,59.4,5.573,5.452,5.629,5.481,5.869,5.687,5.593,0.176,0.052,0.015,0.043,0.023,0.034,0.021,3260012201351002520,0000,0,0200,BAAA,365,49,378,49,1.083,326.3415833,-12.7833056,HD 206893,,21 45 21.98,-12 46 59.9,F5V,6490,1.23,50,48.4,,,2.9,38.34,,Y,TYC,WISEA,Simbad
0.049761,J214815.90-471816.2,327.0662776,-47.3045100,0.0507,0.0431,101.5,4.116,3.817,4.156,4.065,,,,0.353,0.229,0.014,0.027,,,,3272047001351017923,hhh0,0,0000,BBAA,-505,48,-796,54,,327.0662917,-47.3045,HD 207129,b,21 48 15.91,-47 18 16.2,G2V,6140,0.99,350,0.7,50,34.78,2.64,15.99,,Y,TYC,WISEA,Simbad
0.045390,J220232.94-320801.2,330.6372856,-32.1336782,0.0458,0.0434,59.6,5.338,5.180,5.393,5.251,5.704,5.444,5.387,0.182,0.055,0.015,0.042,0.023,0.036,0.021,3300031901351023694,0000,0,0100,BAAA,-103,50,130,52,0.441,330.6372917,-32.1336667,HD 209253,,22 02 32.95,-32 08 01.2,F6.5V,6250,1.08,250,1.5,60,27.43,1.51,30.13,,Y,TYC,WISEA,Simbad
0.110451,J220929.93-073259.9,332.3747309,-7.5499964,0.0526,0.0488,84.7,4.781,4.503,4.837,4.801,,,,0.221,0.131,0.016,0.029,,,,3325007601351034271,0000,0,0000,BBAA,4090,54,-3338,59,,332.37475,-7.5499722,HD 210277,,22 09 29.94,-07 32 59.9,G8V,5580,1.07,20,194.5,,,0.04,21.56,,N,TYC,WISEA,Simbad
0.061380,J222614.41-024721.2,336.5600667,-2.7892262,0.0401,0.0400,106.3,5.834,5.746,5.881,5.772,6.076,5.924,5.818,0.112,0.047,0.016,0.041,0.019,0.044,0.023,3373003101351038582,0000,0,0100,BAAA,-162,48,18,46,1.107,336.5600833,-2.7892222,HD 212695,,22 26 14.42,-02 47 21.2,:F5,6450,1.34,40,81.5,,,0.48,46.49,,Y,TYC,WISEA,Simbad
0.783599,J223130.37-322046.3,337.8765640,-32.3462035,0.0562,0.0499,101.6,4.135,3.911,4.281,4.025,4.345,4.297,4.253,0.392,0.212,0.016,0.028,0.278,0.192,0.036,3370031901351000001,hh00,1,0220,CBAA,-657,47,-461,52,0.717,337.876375,-32.3460556,bet PsA,,22 31 30.33,-32 20 45.8,A1V,9150,2.22,135,23.7,,,0.18,43.78,,N,TYC,WISEA,Simbad
0.052325,J223235.57+201348.5,338.1482445,+20.2301525,0.0420,0.0405,98.3,5.686,5.396,5.590,5.511,5.730,5.646,5.583,0.127,0.059,0.016,0.041,0.021,0.026,0.017,3376119601351051208,HH00,0,nn00,BAAA,-1629,50,696,50,1.848,338.14825,20.2301389,39 Peg,,22 32 35.58,+20 13 48.5,F1V,6910,1.59,55,58.4,,,1.21,50.25,,Y,TYC,WISEA,Simbad
0.026436,J224742.75-140323.1,341.9281600,-14.0564200,0.0405,0.0383,68.8,5.747,5.596,5.719,5.139,5.746,5.786,5.727,0.109,0.050,0.015,0.038,0.020,0.040,0.020,3413013701351023215,hh00,1,3211,AAAA,-553,44,-69,45,0.224,341.9281667,-14.0564167,69 Aqr,,22 47 42.76,-14 03 23.1,B9V,9720,2.44,150,23.8,,,0.35,97.37,,Y,TYC,WISEA,Simbad
0.013469,J225338.17-483554.7,343.4090776,-48.5985555,0.0535,0.0490,97.2,4.589,4.340,4.627,4.566,5.008,4.687,4.612,0.229,0.165,0.016,0.026,0.037,0.076,0.020,3442048501351037510,0000,0,0011,BBAA,353,55,-476,59,2.671,343.4090833,-48.5985556,tau01 Gru,,22 53 38.18,-48 35 54.8,G0V,6100,1.62,220,2.9,55,46.55,0.8,32.61,,Y,TYC,WISEA,Simbad
0.046874,J225739.30-293721.7,344.4137787,-29.6227008,0.0884,0.0714,168.4,-1.472,-0.750,1.111,0.790,,,,,,0.082,0.016,,,,3443030301351055854,hh00,0,nnnn,UUAA,603,104,-885,81,,344.4137917,-29.6226944,Fomalhaut,b,22 57 39.31,-29 37 21.7,A4V,8240,1.95,70,62.9,,,0.72,7.7,,N,TYC,WISEA,Simbad
0.094447,J230112.67-585821.9,345.3028098,-58.9727533,0.0337,0.0322,25.7,9.586,9.540,7.426,6.523,10.126,9.767,9.649,0.024,0.021,0.018,0.068,0.023,0.025,0.022,3456059101351031417,0000,0,0000,AAAA,-53,46,17,47,0.354,345.3027917,-58.9727778,TYC8830-410-1,,23 01 12.67,-58 58 22.0,:K3,4900,0.7,425,0.2,,,190.36,120.16,a,N,TYC,WISEA,Simbad
0.995726,J230329.86-344457.0,345.8744318,-34.7491821,0.0522,0.0501,111.0,4.235,4.043,4.320,4.265,4.831,4.516,4.352,0.331,0.192,0.015,0.025,0.216,0.210,0.020,3453034901351029546,0000,0,0000,BBAA,-753,58,-269,61,1.059,345.8742083,-34.7493889,HD 217792,,23 03 29.81,-34 44 57.8,F1V,7190,1.55,90,23.0,,,0.11,29.42,,Y,TYC,WISEA,Simbad
0.080691,J230625.59-231002.4,346.6066442,-23.1673418,0.0335,0.0311,15.8,8.302,8.331,8.186,7.185,8.816,8.460,8.428,0.022,0.018,0.023,0.107,0.032,0.044,0.023,3469022801351015903,hh00,0,1100,AAAA,93,36,-200,36,0.692,346.6066667,-23.1673333,TYC6972-692-1,,23 06 25.60,-23 10 02.4,G5V,5820,0.93,210,1.6,,,5.95,102.3,a,N,TYC,WISEA,Simbad
0.114547,J230728.79+210802.7,346.8699805,+21.1341094,0.0473,0.0461,82.0,5.194,5.045,5.214,4.853,5.383,5.280,5.240,0.217,0.078,0.016,0.036,0.027,0.018,0.018,3470121201351030486,hh00,0,0111,BAAA,21,44,226,43,1.559,346.87,21.1340833,HR 8799,,23 07 28.80,+21 08 02.7,F0V,7180,1.43,220,3.5,45,85.12,3.33,39.4,,Y,TYC,WISEA,Simbad
0.069554,J230812.52-633742.0,347.0521950,-63.6283517,0.0351,0.0333,61.7,6.923,6.962,6.958,6.869,7.340,7.066,6.948,0.062,0.021,0.016,0.080,0.026,0.034,0.026,3467063701351031160,0000,0,0000,AAAA,15,33,-79,33,1.292,347.0522083,-63.6283333,HD 218340,,23 08 12.53,-63 37 42.0,G3V,6100,0.95,400,0.5,40,51.93,3.55,56.59,,Y,TYC,WISEA,Simbad
0.092462,J231642.44+531246.1,349.1768506,+53.2128291,0.0511,0.0466,114.8,4.229,3.930,4.310,4.192,,,,0.286,0.157,0.015,0.025,,,,3501153001351039283,0000,0,0200,BBAA,-84,34,-95,35,,349.1768333,53.2128056,HD 219623,,23 16 42.44,+53 12 46.1,F7V,6300,1.17,110,8.9,,,0.42,20.5,,Y,TYC,WISEA,Simbad
0.075341,J231657.93-620004.5,349.2413805,-62.0012708,0.0508,0.0467,131.5,4.387,4.010,4.412,4.259,5.100,4.606,4.437,0.291,0.186,0.015,0.025,0.250,0.228,0.015,3505062101351036829,0000,0,0011,BBAA,-179,50,-67,51,1.928,349.241375,-62.00125,HD 219482,,23 16 57.93,-62 00 04.5,F6V,6450,1.07,350,0.8,75,18.49,1.75,20.53,,Y,TYC,WISEA,Simbad
0.057727,J232656.02+011519.3,351.7334300,+1.2553700,0.0511,0.0471,102.3,4.886,4.750,4.959,4.517,5.317,4.984,4.902,0.260,0.124,0.015,0.023,0.270,0.016,0.018,3524101501351013150,0000,0,0011,BBAA,583,62,325,65,1.343,351.7334167,1.2553611,kap Psc,,23 26 56.02,+01 15 19.3,A2V,9290,1.67,240,5.8,,,0.65,47.05,,Y,TYC,WISEA,Simbad
0.056657,J233536.20+082256.9,353.9008446,+8.3824833,0.0343,0.0336,23.1,6.385,6.317,6.408,5.010,6.559,6.442,6.404,0.081,0.027,0.016,0.035,0.019,0.040,0.024,3538109001351004932,0000,0,1011,AAAA,506,43,-130,42,0.881,353.9008333,8.3824722,HD 221853,,23 35 36.20,+08 22 56.9,:F3,6650,1.53,85,21.7,,,9.28,68.44,,Y,TYC,WISEA,Simbad
0.005006,J234855.62-280750.3,357.2317510,-28.1306656,0.0502,0.0459,93.2,4.472,4.085,4.524,4.109,4.801,4.643,4.532,0.258,0.159,0.015,0.026,0.262,0.076,0.021,3565028801351052788,hh00,0,0000,BBAA,168,51,-926,56,1.717,357.23175,-28.1306667,del Scl,,23 48 55.62,-28 07 50.4,A0V,9320,1.82,210,8.3,,,0.45,42.14,,Y,TYC,WISEA,Simbad
